# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 28 05:32:23 2022
#
# User preference: *
#
# CONSTRAINT:  order by sy_dist asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
Kepler-41 b,Kepler-41,,1.273,,1.34,,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,,,,1.41,1.00,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,0.028600,,,0.95,0.90,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,,0.937,,0.97,0.98,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,0.023960,1.040,0.56000,1.02,1.12,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,0.029000,,,0.89,0.94,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,0.031010,1.290,0.56000,1.29,1.15,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-41 b,Kepler-41,0.028600,,,0.95,0.90,294.5132465,45.9816453,1093.0800000,14.4130000
Kepler-1270 b,Kepler-1270,,0.256,,3.08,,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,,,,3.06,,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,0.071200,,,2.91,1.32,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,0.071200,,,2.91,1.32,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,0.066300,,,3.59,1.07,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,,,,3.06,,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,,,,3.06,,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,,0.296,,3.38,1.28,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,0.072000,,,3.04,1.38,286.7156676,48.6452552,1095.0500000,13.2851000
Kepler-1270 b,Kepler-1270,0.071200,,,2.91,1.32,286.7156676,48.6452552,1095.0500000,13.2851000
NGTS-18 b,NGTS-18,0.044800,1.210,0.40900,1.39,1.00,180.5462193,-35.5486091,1096.1900000,14.3896000
Kepler-1269 b,Kepler-1269,0.222000,,,1.09,1.05,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,0.222700,,,1.11,1.05,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,,0.250,,1.78,,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,0.222700,,,1.11,1.05,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,,,,1.80,1.08,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,,0.145,,1.15,1.10,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,,,,1.80,1.08,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,0.226000,,,1.59,1.10,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,,,,1.80,1.08,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-1269 b,Kepler-1269,0.222700,,,1.11,1.05,287.8055442,45.3405371,1097.2300000,13.5701000
Kepler-194 b,Kepler-194,0.031900,,,1.44,0.99,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,,0.129,,1.01,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,,0.142,,1.11,1.09,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,0.031600,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,0.033000,,,1.04,1.05,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,0.031600,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,0.032000,0.135,,1.02,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 b,Kepler-194,0.031600,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,,0.261,,1.11,1.09,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.129400,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.131000,0.231,,1.02,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,,0.223,,1.01,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.133000,,,1.04,1.05,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.129400,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.130500,,,1.44,0.99,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 c,Kepler-194,0.129400,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,,0.208,,1.01,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.280000,,,1.04,1.05,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.275000,0.214,,1.02,,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,,0.238,,1.11,1.09,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.272200,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.272200,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.272200,,,1.00,0.96,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,0.274600,,,1.44,0.99,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-194 d,Kepler-194,,,,1.07,1.02,291.9714290,47.8640498,1097.9700000,14.9117000
Kepler-300 b,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,,0.310,,1.40,,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.092600,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,,0.217,,1.10,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.092600,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.094000,0.149,,0.90,,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.095000,,,0.93,1.03,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.092600,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,0.092600,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 b,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.229300,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.229300,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,,0.236,,1.10,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,,0.312,,1.40,,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.232000,0.201,,0.90,,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.229300,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,,,,1.42,1.07,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.234000,,,0.93,1.03,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-300 c,Kepler-300,0.229300,,,0.88,0.97,295.2886934,48.5997243,1098.4500000,14.1797000
Kepler-358 b,Kepler-358,,0.247,,0.91,0.94,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.207900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.206000,,,0.89,1.00,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.207900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.210000,0.243,,0.95,,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,,0.261,,0.93,,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.207900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 b,Kepler-358,0.207900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.381000,0.254,,0.95,,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.377900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.377900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.374000,,,0.89,1.00,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,,0.293,,0.91,0.94,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.377900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,0.377900,,,0.94,1.03,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,,,,0.94,0.96,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-358 c,Kepler-358,,0.260,,0.93,,293.2302333,48.2813901,1101.1000000,15.3559000
Kepler-1077 b,Kepler-1077,0.210100,,,0.97,1.04,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,0.210100,,,0.97,1.04,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,,0.247,,1.02,1.02,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,,,,1.03,1.02,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,0.210100,,,0.97,1.04,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,,,,1.03,1.02,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,0.210100,,,0.97,1.04,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,0.211000,,,0.97,1.06,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,,0.250,,0.98,,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1077 b,Kepler-1077,,,,1.03,1.02,291.0336333,42.2678448,1101.4200000,14.9984000
Kepler-1282 b,Kepler-1282,0.033000,,,0.89,1.04,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,,,,0.91,0.95,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,,0.138,,0.89,0.92,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,0.033300,,,0.96,1.08,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,,,,0.91,0.95,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,0.033300,,,0.96,1.08,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,0.033300,,,0.96,1.08,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,,0.124,,0.85,,290.1761688,46.6983036,1103.2900000,15.4921000
Kepler-1282 b,Kepler-1282,0.033500,,,1.01,1.10,290.1761688,46.6983036,1103.2900000,15.4921000
CoRoT-25 b,CoRoT-25,0.057800,1.080,0.27000,1.19,1.09,280.6296561,6.5138223,1103.4800000,14.7110000
CoRoT-25 b,CoRoT-25,0.057890,1.080,0.29300,1.19,1.09,280.6296561,6.5138223,1103.4800000,14.7110000
Kepler-838 b,Kepler-838,,0.244,,0.96,0.98,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,0.127000,,,1.01,1.09,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,,,,0.89,1.03,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,0.126600,,,1.02,1.09,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,,,,0.89,1.03,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,0.126600,,,1.02,1.09,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,0.126600,,,1.02,1.09,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,,,,0.89,1.03,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,,0.208,,0.86,,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-838 b,Kepler-838,0.126600,,,1.02,1.09,285.4354695,45.9759590,1104.0400000,15.2295000
Kepler-217 b,Kepler-217,0.067600,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,,0.188,,1.76,1.37,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,0.067000,,,1.36,1.38,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,0.067600,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,0.065000,0.199,,1.80,,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,0.062600,,,1.69,1.14,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,0.067600,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 b,Kepler-217,,0.201,,1.80,,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.091000,,,1.36,1.38,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.092400,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.092400,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.089000,0.165,,1.80,,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,,0.174,,1.80,,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.092400,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,0.085600,,,1.69,1.14,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 c,Kepler-217,,0.155,,1.76,1.37,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,,0.118,,1.76,1.37,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,0.054500,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,0.050500,,,1.69,1.14,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,0.054500,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,0.054000,,,1.36,1.38,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,,,,1.79,1.40,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,0.054500,,,1.44,1.43,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-217 d,Kepler-217,,0.123,,1.80,,293.0377331,46.2775223,1104.6400000,13.1207000
Kepler-1257 b,Kepler-1257,0.037600,,,0.90,1.00,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,0.037600,,,0.90,1.00,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,,0.136,,0.87,0.90,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,,,,0.99,0.93,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,,,,0.99,0.93,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,0.037600,,,0.90,1.00,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,,0.127,,0.87,,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,0.037600,,,0.90,1.00,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1257 b,Kepler-1257,0.037000,,,0.86,0.97,296.0756231,45.6270165,1105.9500000,15.5124000
Kepler-1306 b,Kepler-1306,,0.170,,0.97,0.98,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,0.124500,,,0.87,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,,,,1.02,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,0.124500,,,0.87,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,,,,1.02,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,0.124500,,,0.87,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,0.125000,,,0.86,0.97,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,,0.167,,0.98,,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1306 b,Kepler-1306,0.123000,,,0.96,0.93,294.4783627,46.9458638,1107.5000000,15.2120000
Kepler-1441 b,Kepler-1441,0.234600,,,1.90,1.11,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,0.220100,,,0.83,0.91,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,0.180,,1.53,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,0.220100,,,0.83,0.91,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,0.220100,,,0.83,0.91,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,1.56,0.98,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,1.56,0.98,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,0.117,,1.00,1.00,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,0.224000,,,0.86,0.97,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,1.56,0.98,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-738 b,Kepler-738,0.160000,,,0.79,0.90,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,0.155200,,,0.75,0.83,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,0.223,,0.82,0.86,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,0.95,0.89,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,0.95,0.89,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,0.95,0.89,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,0.257,,0.91,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,0.154800,,,0.75,0.82,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,0.154800,,,0.75,0.82,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,0.154800,,,0.75,0.82,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-1273 b,Kepler-1273,,0.162,,0.72,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,0.79,0.95,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,0.185700,,,0.94,1.04,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,0.222,,0.91,0.94,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,0.185700,,,0.94,1.04,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,0.185700,,,0.94,1.04,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,0.180000,,,0.84,0.94,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,0.185700,,,0.94,1.04,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,0.79,0.95,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,0.79,0.95,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1633 b,Kepler-1633,0.640700,,,0.92,1.01,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,0.387500,,,4.91,2.01,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,1.84,1.18,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,1.84,1.18,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,0.640700,,,0.92,1.01,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,0.234,,1.92,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,0.141,,1.32,1.20,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,1.84,1.18,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1440 b,Kepler-1440,,,,1.60,1.01,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,0.226000,,,1.08,0.97,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,,,1.60,1.01,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,,,1.60,1.01,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,0.178,,1.59,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,0.227400,,,1.29,0.98,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,0.224500,,,1.07,0.95,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,0.112,,0.96,0.98,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,0.224500,,,1.07,0.95,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,0.224500,,,1.07,0.95,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1000 b,Kepler-1000,0.524400,,,1.48,1.34,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,0.506,,1.83,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,1.81,1.32,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,1.81,1.32,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,0.519000,,,1.41,1.29,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,0.524400,,,1.48,1.34,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,1.81,1.32,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,0.524400,,,1.48,1.34,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,0.425,,1.51,1.40,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,0.533700,,,1.47,1.41,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1354 b,Kepler-1354,0.352200,,,1.02,0.99,291.2451266,37.7590079,1119.4500000,14.3687000
