# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 28 01:02:29 2022
#
# User preference: *
#
# CONSTRAINT:  order by sy_dist asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_rade,pl_radj,pl_masse,pl_massj,ra,dec,sy_dist,sy_gaiamag
Kepler-1441 b,Kepler-1441,1.110,,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,1.310,0.117,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,1.170,,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-1441 b,Kepler-1441,,,,,293.7191177,43.1245756,1110.4800000,14.2567000
Kepler-738 b,Kepler-738,2.500,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.370,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.500,0.223,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.883,0.257,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.310,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.310,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-738 b,Kepler-738,2.310,,,,287.5696516,46.5679011,1113.6500000,15.5908000
Kepler-1273 b,Kepler-1273,1.818,0.162,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.590,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.490,0.222,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.590,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.380,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.300,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,2.590,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1273 b,Kepler-1273,,,,,285.8032016,44.8733983,1114.2400000,15.7960000
Kepler-1633 b,Kepler-1633,1.060,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,6.710,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,1.060,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,2.621,0.234,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,1.580,0.141,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1633 b,Kepler-1633,,,,,288.5151733,44.9232545,1114.9100000,13.3918000
Kepler-1440 b,Kepler-1440,,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.310,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.991,0.178,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.620,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.390,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.260,0.112,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.390,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1440 b,Kepler-1440,1.390,,,,285.3469737,48.3122283,1115.3500000,14.1018000
Kepler-1000 b,Kepler-1000,4.670,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,5.668,0.506,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,4.300,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,4.670,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,4.670,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,4.760,0.425,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1000 b,Kepler-1000,4.540,,,,286.6854729,47.0981948,1115.6200000,13.1923000
Kepler-1354 b,Kepler-1354,2.480,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,2.480,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,2.480,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,2.970,0.265,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,2.700,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,3.400,0.303,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1354 b,Kepler-1354,2.610,,,,291.2451266,37.7590079,1119.4500000,14.3687000
Kepler-1153 b,Kepler-1153,1.940,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.680,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.922,0.171,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.510,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.730,0.154,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.680,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-1153 b,Kepler-1153,1.680,,,,289.1471849,45.8661300,1119.4900000,15.7976000
Kepler-919 b,Kepler-919,1.930,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,1.800,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,1.930,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,2.060,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,1.923,0.172,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,2.250,0.201,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,1.930,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-919 b,Kepler-919,,,,,298.1147862,48.4943834,1119.8700000,14.6785000
Kepler-1175 b,Kepler-1175,2.990,0.267,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,3.500,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,3.010,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,3.010,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,2.453,0.219,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,2.790,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-1175 b,Kepler-1175,3.010,,,,289.1426847,46.8129656,1121.8900000,15.9163000
Kepler-840 b,Kepler-840,16.060,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,16.060,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,16.700,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,17.070,1.523,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,24.523,2.188,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,16.060,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-840 b,Kepler-840,15.750,,,,296.5073737,49.4572313,1122.1900000,14.1291000
Kepler-1065 b,Kepler-1065,3.100,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.470,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.470,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.260,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.730,0.333,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.470,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 b,Kepler-1065,3.640,0.325,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.560,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.600,0.143,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.560,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.444,0.129,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.290,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-1065 c,Kepler-1065,1.560,,,,294.5113190,38.7904648,1122.4800000,15.5016000
Kepler-501 b,Kepler-501,,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.000,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.110,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.300,0.384,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.241,0.378,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.110,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.590,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 b,Kepler-501,4.110,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.450,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.410,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.450,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.620,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.681,0.150,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-501 c,Kepler-501,1.450,,,,297.2014919,41.7301534,1125.2400000,14.7303000
Kepler-1538 b,Kepler-1538,2.820,0.252,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,2.940,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,2.940,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,3.060,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,2.940,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,2.339,0.209,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1538 b,Kepler-1538,,,,,283.3456110,45.2743573,1125.3000000,15.2279000
Kepler-1226 b,Kepler-1226,1.360,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,2.130,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,1.450,0.129,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,2.457,0.219,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,1.520,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,1.360,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,,,,,296.3768521,50.6214592,1125.7200000,14.1497000
Kepler-1226 b,Kepler-1226,1.360,,,,296.3768521,50.6214592,1125.7200000,14.1497000
CoRoT-12 b,CoRoT-12,15.132,1.350,281.91521,0.88700,100.7656871,-1.2964437,1126.3700000,15.3453000
CoRoT-12 b,CoRoT-12,16.141,1.440,290.81445,0.91500,100.7656871,-1.2964437,1126.3700000,15.3453000
CoRoT-12 b,CoRoT-12,15.065,1.344,277.46559,0.87300,100.7656871,-1.2964437,1126.3700000,15.3453000
CoRoT-12 b,CoRoT-12,16.140,1.440,291.43800,0.91700,100.7656871,-1.2964437,1126.3700000,15.3453000
Kepler-1336 b,Kepler-1336,1.300,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,1.300,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,1.980,0.177,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,2.667,0.238,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,2.610,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,1.300,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 b,Kepler-1336,1.300,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,1.030,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,1.280,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,1.710,0.153,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,1.030,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,1.030,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,2.211,0.197,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-1336 c,Kepler-1336,2.170,,,,296.2776587,46.8998006,1126.6400000,14.0381000
Kepler-846 b,Kepler-846,2.300,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.080,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.052,0.183,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.480,0.221,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.200,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.300,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-846 b,Kepler-846,2.300,,,,287.0570731,49.0460112,1127.1200000,15.6041000
Kepler-1155 b,Kepler-1155,2.150,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,2.450,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,2.600,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,2.030,0.181,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,2.150,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,2.150,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-1155 b,Kepler-1155,,,,,288.8206058,39.5228712,1128.7200000,14.7392000
Kepler-772 b,Kepler-772,2.980,0.266,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,1.820,0.162,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,2.130,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,1.960,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,1.960,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,2.030,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-772 b,Kepler-772,1.960,,,,291.4235820,38.2165603,1130.2100000,13.9556000
Kepler-67 b,Kepler-67,,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.690,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.810,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,3.800,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.920,0.261,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.810,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.830,0.252,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,,,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.940,0.262,,,294.1533505,46.1663976,1131.1900000,16.1723000
Kepler-67 b,Kepler-67,2.810,,,,294.1533505,46.1663976,1131.1900000,16.1723000
KOI-1599.01,KOI-1599,1.760,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,1.760,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,1.760,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,1.900,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,1.900,0.170,4.60000,0.01447,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.01,KOI-1599,2.900,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,64.050,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,1.900,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,22.290,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,64.050,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,64.050,,,,298.3738383,40.6184483,1131.6400000,14.8540000
KOI-1599.02,KOI-1599,1.900,0.170,9.00000,0.02832,298.3738383,40.6184483,1131.6400000,14.8540000
Kepler-689 b,Kepler-689,2.450,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,2.450,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,2.800,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,3.120,0.278,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,2.890,0.258,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,2.320,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-689 b,Kepler-689,2.450,,,,294.7106347,39.5216975,1131.7300000,15.5920000
Kepler-1839 b,Kepler-1839,1.190,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,1.190,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,1.150,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,1.260,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,1.949,0.174,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-1839 b,Kepler-1839,1.190,,,,294.2244432,50.0755761,1136.6000000,14.6231000
Kepler-946 b,Kepler-946,1.930,0.172,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,2.410,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,1.780,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,1.780,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,2.371,0.212,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,1.860,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-946 b,Kepler-946,1.780,,,,300.9295551,44.0286710,1137.2900000,14.9234000
Kepler-1616 b,Kepler-1616,,,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,0.880,,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,0.880,,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,1.210,,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,0.880,,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,1.020,0.091,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,1.337,0.119,,,286.5436691,45.3048716,1137.8100000,13.4295000
Kepler-1616 b,Kepler-1616,,,,,286.5436691,45.3048716,1137.8100000,13.4295000
HATS-15 b,HATS-15,12.386,1.105,689.69110,2.17000,311.0920041,-19.4375266,1139.5500000,14.6473000
Kepler-1144 b,Kepler-1144,2.831,0.253,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,1.990,0.178,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,1.810,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,3.640,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,1.810,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,1.810,,,,290.0432936,47.2578857,1140.5700000,14.9125000
Kepler-1144 b,Kepler-1144,1.820,,,,290.0432936,47.2578857,1140.5700000,14.9125000
